,Tahun,Harga,Lokasi,Kamar Tidur,Kamar Mandi,Luas Lahan,luas bangunan,Cluster
307,2016,0.981132075471698,0,0.5,0.3333333333333333,0.0452261306532663,0.1096196868008948,1
284,2014,0.1320754716981131,0.6923076923076922,0.5,0.6666666666666667,0.0452261306532663,0.1096196868008948,1
306,2017,0.6509433962264152,0,0.6666666666666666,0.6666666666666667,0.0452261306532663,0.1230425055928411,1
311,2012,0.5283018867924528,0.38461538461538447,0.1666666666666666,0.3333333333333333,0,0.1588366890380313,1
312,2013,0.7075471698113208,0.4615384615384615,0.3333333333333333,0.6666666666666667,0.1206030150753769,0.1364653243847874,1
313,2016,1,0.15384615384615377,0.5,0.6666666666666667,0,0.1096196868008948,1
308,2015,0.981132075471698,0,0.1666666666666666,0.6666666666666667,0,0.1096196868008948,1
314,2014,0.7169811320754716,0.15384615384615377,0.3333333333333333,0.6666666666666667,0,0.1029082774049217,1
299,2017,0.660377358490566,0.07692307692307689,0.5,0.6666666666666667,0,0.1096196868008948,1
301,2018,0,0.23076923076923064,0.3333333333333333,0.3333333333333333,0.1206030150753769,0.1476510067114094,1
309,2018,0.2830188679245282,0,0.1666666666666666,0.3333333333333333,0,0.1543624161073825,1
294,2017,0.0660377358490565,0.15384615384615377,0.3333333333333333,0.3333333333333333,0.1809045226130653,0.1431767337807606,1
293,2023,0.9056603773584904,0.23076923076923064,0.3333333333333333,0.3333333333333333,0,0.1096196868008948,1
292,2022,0.0660377358490565,0.38461538461538447,0.1666666666666666,0.3333333333333333,0,0.1364653243847874,1
298,2018,0.660377358490566,0.6923076923076922,0.3333333333333333,0.6666666666666667,0.1206030150753769,0.1364653243847874,1
180,2020,0.1792452830188678,0,0,0,0.3567839195979899,0.0044742729306487,2
198,2017,0.2735849056603773,0.07692307692307689,0.1666666666666666,0,0.3517587939698492,0.0536912751677852,2
181,2018,0.5566037735849056,0,0.1666666666666666,0,0.3567839195979899,0.0447427293064876,2
134,2019,0.5188679245283019,0.15384615384615377,0.1666666666666666,0,0.271356783919598,0.0604026845637583,2
182,2019,0.2735849056603773,0,0.1666666666666666,0,0.2211055276381909,0.0290827740492169,2
197,2020,0.2830188679245282,0,0.1666666666666666,0,0.1959798994974874,0.0380313199105145,2
196,2022,0.0849056603773584,0,0.1666666666666666,0,0.1959798994974874,0.0290827740492169,2
192,2019,0.0943396226415094,0.15384615384615377,0.1666666666666666,0,0.2613065326633166,0.0290827740492169,2
194,2022,0.2547169811320754,0.30769230769230765,0.1666666666666666,0,0.1959798994974874,0.0492170022371364,2
184,2018,0.0943396226415094,0,0.1666666666666666,0,0.1206030150753769,0.0156599552572706,2
185,2017,0.9056603773584904,0,0.3333333333333333,0,0.3065326633165829,0.0939597315436241,2
186,2019,0.1867924528301886,0,0.1666666666666666,0,0.2613065326633166,0.0290827740492169,2
187,2019,0.1867924528301886,0,0.1666666666666666,0,0.2613065326633166,0.0290827740492169,2
189,2022,0.1320754716981131,0.38461538461538447,0.1666666666666666,0,0.1256281407035175,0.0156599552572706,2
191,2019,0.0886792452830188,0.15384615384615377,0.1666666666666666,0,0.1959798994974874,0.0290827740492169,2
183,2020,0.0943396226415094,0.30769230769230765,0.1666666666666666,0,0.1206030150753769,0.0156599552572706,2
135,2019,0.1415094339622641,0,0.1666666666666666,0,0.1758793969849246,0.0290827740492169,2
152,2016,0.5094339622641509,0.38461538461538447,0.1666666666666666,0,0.271356783919598,0.0671140939597315,2
178,2016,0.5,0.07692307692307689,0.3333333333333333,0,0.5577889447236181,0.0693512304250559,2
147,2022,0.1320754716981131,0.23076923076923064,0.1666666666666666,0,0.1256281407035175,0.0156599552572706,2
144,2019,0.1037735849056603,0,0,0.3333333333333333,0.1306532663316583,0.0380313199105145,2
143,2018,0.1132075471698113,0.07692307692307689,0.1666666666666666,0,0.1809045226130653,0.0290827740492169,2
154,2020,0.1415094339622641,0.15384615384615377,0.1666666666666666,0,0.4673366834170854,0.0604026845637583,2
155,2023,0.0999999999999999,0.30769230769230765,0.1666666666666666,0,0.185929648241206,0.0156599552572706,2
142,2020,0.1037735849056603,0,0.1666666666666666,0,0.1758793969849246,0.0290827740492169,2
161,2016,0.5377358490566038,0,0.1666666666666666,0,0.1959798994974874,0.0604026845637583,2
163,2020,0.5283018867924528,0,0.1666666666666666,0,0.3618090452261306,0.0425055928411633,2
199,2021,0.281132075471698,0,0.1666666666666666,0,0.1909547738693467,0.0380313199105145,2
141,2018,0.1132075471698113,0,0.1666666666666666,0,0.1809045226130653,0.0290827740492169,2
140,2016,0.5188679245283019,0,0.1666666666666666,0,0.2211055276381909,0.0492170022371364,2
138,2023,0.9056603773584904,0.07692307692307689,0.3333333333333333,0,0.3065326633165829,0.0939597315436241,2
165,2019,0.1132075471698113,0,0.1666666666666666,0,0.1809045226130653,0.0290827740492169,2
169,2019,0.2415094339622641,0.07692307692307689,0.1666666666666666,0,0.1758793969849246,0.0290827740492169,2
137,2022,0.1320754716981131,0,0.1666666666666666,0,0.1256281407035175,0.0156599552572706,2
136,2018,0.1415094339622641,0,0.1666666666666666,0,0.1758793969849246,0.0290827740492169,2
170,2019,0.5188679245283019,0.38461538461538447,0.1666666666666666,0,0.2211055276381909,0.0492170022371364,2
171,2018,0.1132075471698113,0.23076923076923064,0.1666666666666666,0,0.1708542713567839,0.0201342281879194,2
172,2022,0.2547169811320754,0.15384615384615377,0.1666666666666666,0,0.1959798994974874,0.0492170022371364,2
179,2018,0.0943396226415094,0.23076923076923064,0.1666666666666666,0,0.2010050251256281,0.0290827740492169,2
177,2021,0.0943396226415094,0.07692307692307689,0.1666666666666666,0,0.3065326633165829,0.0290827740492169,2
0,2014,0,0,0.1666666666666666,0,0.1206030150753769,0.0156599552572706,2
203,2018,0.5283018867924528,0,0.3333333333333333,0,0.2814070351758794,0.0805369127516778,2
251,2016,0,0.30769230769230765,0.1666666666666666,0,0,0.1096196868008948,2
253,2020,0.320754716981132,0.07692307692307689,0.3333333333333333,0,0,0.1208053691275167,2
256,2020,0.1867924528301886,0.15384615384615377,0.1666666666666666,0,0.0452261306532663,0.1096196868008948,2
259,2014,0.839622641509434,0,0.1666666666666666,0,0,0.0917225950782997,2
262,2018,0.839622641509434,0,0.1666666666666666,0,0,0.1364653243847874,2
266,2015,0.7264150943396227,0.07692307692307689,0.6666666666666666,0,0.1809045226130653,0.1230425055928411,2
269,2017,0.1415094339622641,0.23076923076923064,0.1666666666666666,0,0.0452261306532663,0.1096196868008948,2
274,2016,0.9056603773584904,0.38461538461538447,0.3333333333333333,0,0,0.1252796420581655,2
283,2018,0.5094339622641509,0,0.1666666666666666,0,0.1206030150753769,0.1319910514541387,2
248,2020,0.7452830188679246,0,0.3333333333333333,0,0,0.1208053691275167,2
285,2012,0.150943396226415,0,0.6666666666666666,0,0,0.1096196868008948,2
287,2016,0.5471698113207547,0,0.1666666666666666,0,0.1809045226130653,0.1342281879194631,2
291,2023,0.1415094339622641,0.07692307692307689,0.5,0,0,0.0917225950782997,2
300,2016,0.2830188679245282,0.07692307692307689,0.1666666666666666,0,0.0452261306532663,0.1096196868008948,2
302,2019,0.539622641509434,0,0.3333333333333333,0,0,0.1498881431767337,2
303,2016,0.830188679245283,0,0.3333333333333333,0,0.0452261306532663,0.1521252796420581,2
304,2015,0.5377358490566038,0,0.1666666666666666,0,0,0.1252796420581655,2
305,2018,0.6509433962264152,0.30769230769230765,0.1666666666666666,0,0.1206030150753769,0.1275167785234899,2
315,2017,0.9226415094339624,0.30769230769230765,0.5,0,0,0.0917225950782997,2
316,2013,0.660377358490566,0.30769230769230765,0.1666666666666666,0,0,0.1610738255033557,2
286,2013,0.5471698113207547,0.07692307692307689,0.3333333333333333,0,0,0.1029082774049217,2
200,2016,0.1849056603773584,0,0.1666666666666666,0,0.1256281407035175,0.0380313199105145,2
247,2019,0.0943396226415094,0,0.3333333333333333,0,0,0.1096196868008948,2
244,2010,0.1320754716981131,0,0.1666666666666666,0,0.1809045226130653,0.1230425055928411,2
204,2019,0.311320754716981,0,0.1666666666666666,0,0.321608040201005,0.0492170022371364,2
208,2019,0.5566037735849056,0.30769230769230765,0.1666666666666666,0,0.1809045226130653,0.1096196868008948,2
210,2017,0.2169811320754716,0,0.1666666666666666,0,0.2613065326633166,0.0290827740492169,2
211,2021,0.9056603773584904,0.23076923076923064,0.3333333333333333,0,0.3065326633165829,0.0827740492170022,2
215,2018,0.1641509433962263,0,0.1666666666666666,0,0.1809045226130653,0.0290827740492169,2
218,2018,0.1641509433962263,0,0.1666666666666666,0,0.1758793969849246,0.0290827740492169,2
219,2017,0.1471698113207546,0,0.1666666666666666,0,0.1758793969849246,0.0290827740492169,2
221,2019,0.660377358490566,0,0.1666666666666666,0,0.0452261306532663,0.1096196868008948,2
223,2018,0.5188679245283019,0,0.3333333333333333,0,0.0452261306532663,0.1096196868008948,2
245,2023,0.2830188679245282,0.07692307692307689,0.1666666666666666,0,0,0.1096196868008948,2
224,2017,0.9150943396226416,0,0.1666666666666666,0,0.0452261306532663,0.1096196868008948,2
228,2022,0.6584905660377359,0,0.1666666666666666,0,0,0.1096196868008948,2
229,2017,0.7264150943396227,0.07692307692307689,0.1666666666666666,0,0,0.1029082774049217,2
234,2023,0.6716981132075471,0,0.3333333333333333,0,0.0904522613065326,0.1364653243847874,2
236,2020,0.1320754716981131,0.30769230769230765,0.1666666666666666,0,0,0.1096196868008948,2
238,2021,0.1132075471698113,0.07692307692307689,0.1666666666666666,0,0,0.1096196868008948,2
240,2018,0.2830188679245282,0.23076923076923064,0.1666666666666666,0,0.0452261306532663,0.1096196868008948,2
241,2020,0.2830188679245282,0.15384615384615377,0.3333333333333333,0,0,0.1096196868008948,2
242,2018,0.1320754716981131,0,0.1666666666666666,0,0,0.1208053691275167,2
243,2019,0.7396226415094339,0,0.1666666666666666,0,0.0452261306532663,0.1096196868008948,2
226,2019,0.1132075471698113,0.15384615384615377,0.3333333333333333,0,0,0.1252796420581655,2
232,2018,0.750943396226415,0,0.1666666666666666,0,0,0.0917225950782997,2
318,2023,0.7433962264150943,0,0.1666666666666666,0,0,0.1096196868008948,2
26,2020,0.5566037735849056,0,0.3333333333333333,0,0.5276381909547738,0.0827740492170022,2
36,2017,0.5283018867924528,0.23076923076923064,0.3333333333333333,0,0.3115577889447236,0.0604026845637583,2
34,2018,0.0660377358490565,0.07692307692307689,0.1666666666666666,0,0.185929648241206,0.0156599552572706,2
32,2019,0.1471698113207546,0.30769230769230765,0.1666666666666666,0,0.1809045226130653,0.0290827740492169,2
79,2019,0.3301886792452829,0,0.1666666666666666,0,0.1809045226130653,0.1096196868008948,2
81,2018,0.0660377358490565,0,0.1666666666666666,0,0.185929648241206,0.0156599552572706,2
31,2017,0.5566037735849056,0,0.1666666666666666,0,0.3567839195979899,0.0290827740492169,2
30,2018,0.5566037735849056,0,0.1666666666666666,0,0.3567839195979899,0.0290827740492169,2
85,2018,0.1415094339622641,0.23076923076923064,0.1666666666666666,0,0.1708542713567839,0.0290827740492169,2
37,2019,0.2358490566037735,0.15384615384615377,0.1666666666666666,0,0.1708542713567839,0.0290827740492169,2
28,2019,0.0943396226415094,0,0.1666666666666666,0,0.2613065326633166,0.0290827740492169,2
92,2016,0.1867924528301886,0.15384615384615377,0.1666666666666666,0,0.2613065326633166,0.0290827740492169,2
54,2019,0.5188679245283019,0,0.1666666666666666,0,0.1959798994974874,0.0715883668903803,2
94,2020,0.2547169811320754,0.07692307692307689,0.1666666666666666,0,0.1206030150753769,0.0290827740492169,2
25,2018,0.3301886792452829,0.07692307692307689,0.1666666666666666,0,0.1809045226130653,0.1096196868008948,2
24,2016,0.0943396226415094,0,0.1666666666666666,0,0.2613065326633166,0.0290827740492169,2
99,2017,0.5566037735849056,0,0.1666666666666666,0,0.1809045226130653,0.1096196868008948,2
101,2019,0,0,0.1666666666666666,0,0.1206030150753769,0.0156599552572706,2
102,2018,0.1226415094339622,0,0.1666666666666666,0,0.1206030150753769,0.0290827740492169,2
90,2017,0.1320754716981131,0.38461538461538447,0,0,0.1758793969849246,0.0290827740492169,2
104,2017,0.2358490566037735,0.15384615384615377,0.1666666666666666,0,0.1909547738693467,0.0604026845637583,2
38,2019,0.2584905660377358,0,0.1666666666666666,0,0.1909547738693467,0.0290827740492169,2
74,2021,0.1867924528301886,0.07692307692307689,0.1666666666666666,0,0.2613065326633166,0.0290827740492169,2
55,2020,0.5,0,0.1666666666666666,0,0.4824120603015075,0.0671140939597315,2
52,2023,0.1320754716981131,0.15384615384615377,0,0,0.1758793969849246,0.0290827740492169,2
60,2020,0.0660377358490565,0,0.1666666666666666,0,0.1708542713567839,0.0156599552572706,2
61,2018,0.1320754716981131,0.07692307692307689,0.1666666666666666,0,0.1256281407035175,0.0156599552572706,2
51,2010,0.0754716981132075,0.23076923076923064,0.1666666666666666,0,0.0452261306532663,0.0872483221476509,2
62,2019,0.5188679245283019,0,0.3333333333333333,0,0.2864321608040201,0.0827740492170022,2
49,2018,0.0943396226415094,0.07692307692307689,0.1666666666666666,0,0.3065326633165829,0.0290827740492169,2
65,2017,0.5188679245283019,0.23076923076923064,0.3333333333333333,0,0.2462311557788944,0.0536912751677852,2
39,2018,0.2471698113207546,0,0.1666666666666666,0,0.1809045226130653,0.0290827740492169,2
47,2018,0.0943396226415094,0.30769230769230765,0.1666666666666666,0,0.2613065326633166,0.0290827740492169,2
44,2017,0.5566037735849056,0,0.3333333333333333,0,0.5276381909547738,0.0827740492170022,2
43,2020,0.0094339622641509,0,0,0,0.1206030150753769,0,2
131,2020,0.1867924528301886,0.07692307692307689,0.1666666666666666,0,0.1507537688442211,0.0290827740492169,2
70,2023,0.2830188679245282,0.38461538461538447,0.1666666666666666,0,0.1959798994974874,0.0380313199105145,2
41,2023,0.1320754716981131,0.07692307692307689,0.1666666666666666,0,0.1256281407035175,0.0156599552572706,2
72,2020,0.9056603773584904,0.15384615384615377,0.1666666666666666,0,0.1608040201005025,0.0559284116331096,2
40,2022,0.2830188679245282,0,0.1666666666666666,0,0.3969849246231156,0.0290827740492169,2
73,2017,0.5188679245283019,0.30769230769230765,0.1666666666666666,0,0.3417085427135679,0.0827740492170022,2
46,2016,0.1867924528301886,0.07692307692307689,0.1666666666666666,0,0.2613065326633166,0.0290827740492169,2
22,2017,0.1867924528301886,0.07692307692307689,0.1666666666666666,0,0.1909547738693467,0.1140939597315436,2
53,2022,0.1792452830188678,0,0.1666666666666666,0,0.4472361809045226,0.0290827740492169,2
20,2022,0.2830188679245282,0,0.1666666666666666,0,0.3467336683417085,0.105145413870246,2
10,2018,0.1415094339622641,0.15384615384615377,0.1666666666666666,0,0.1708542713567839,0.0290827740492169,2
114,2016,0.1320754716981131,0.30769230769230765,0.1666666666666666,0,0.1256281407035175,0.0156599552572706,2
8,2018,0.2830188679245282,0.38461538461538447,0.1666666666666666,0,0.3417085427135679,0.0604026845637583,2
11,2019,0.1981132075471697,0.30769230769230765,0.1666666666666666,0,0.1507537688442211,0.0492170022371364,2
12,2020,0.2075471698113207,0.07692307692307689,0.1666666666666666,0,0.1809045226130653,0.0492170022371364,2
118,2019,0.2830188679245282,0.23076923076923064,0,0,0.1758793969849246,0.0290827740492169,2
3,2019,0.1886792452830188,0.23076923076923064,0,0,0.0804020100502512,0.1610738255033557,2
119,2010,0.2830188679245282,0.15384615384615377,0.1666666666666666,0,0.3417085427135679,0.0604026845637583,2
113,2021,0.5566037735849056,0,0.3333333333333333,0,0.6633165829145728,0.0604026845637583,2
120,2023,0.1320754716981131,0,0,0,0.1758793969849246,0.0290827740492169,2
112,2017,0.5283018867924528,0,0.3333333333333333,0,0.3115577889447236,0.0604026845637583,2
116,2020,0.1132075471698113,0.07692307692307689,0.1666666666666666,0,0.1758793969849246,0.0290827740492169,2
122,2019,0.2830188679245282,0,0.1666666666666666,0,0.2261306532663316,0.0492170022371364,2
123,2020,0.2358490566037735,0.07692307692307689,0.1666666666666666,0,0.1909547738693467,0.0604026845637583,2
121,2022,0.1320754716981131,0,0.1666666666666666,0,0.1256281407035175,0.0156599552572706,2
110,2022,0.150943396226415,0,0.1666666666666666,0,0.321608040201005,0.1722595078299776,2
19,2023,0.1830188679245282,0,0.1666666666666666,0,0.1959798994974874,0.0492170022371364,2
17,2018,0.1320754716981131,0,0.1666666666666666,0,0.1256281407035175,0.0156599552572706,2
129,2018,0.1867924528301886,0.30769230769230765,0.1666666666666666,0,0.2613065326633166,0.0290827740492169,2
128,2020,0.1037735849056603,0.07692307692307689,0.1666666666666666,0,0.1758793969849246,0.0290827740492169,2
125,2021,0.1867924528301886,0,0.1666666666666666,0,0.2613065326633166,0.0290827740492169,2
126,2016,0,0,0.1666666666666666,0,0.2613065326633166,0.0290827740492169,2
107,2018,0.1320754716981131,0.07692307692307689,0.1666666666666666,0,0.1256281407035175,0.0156599552572706,2
108,2022,0.1132075471698113,0,0.1666666666666666,0,0.1758793969849246,0.0290827740492169,2
127,2018,0.320754716981132,0,0.1666666666666666,0,0.2914572864321608,0.0290827740492169,2
2,2022,0.1867924528301886,0.6153846153846153,0.1666666666666666,0,0.1206030150753769,0.0156599552572706,3
7,2016,0.0698113207547169,0.4615384615384615,0.1666666666666666,0,0.1206030150753769,0.0111856823266219,3
310,2014,0.6792452830188679,0.6923076923076922,0.3333333333333333,0.3333333333333333,0,0.1565995525727069,3
6,2021,0.2264150943396226,0.6923076923076922,0.1666666666666666,0,0.2914572864321608,0.0290827740492169,3
42,2022,0.2962264150943395,0.6923076923076922,0.1666666666666666,0,0.3165829145728643,0.0290827740492169,3
48,2020,0.2830188679245282,1,0.1666666666666666,0,0.2211055276381909,0.0492170022371364,3
4,2020,0.0849056603773584,0.7692307692307692,0.1666666666666666,0,0.1959798994974874,0.0290827740492169,3
246,2022,0.2358490566037735,0.6923076923076922,0.6666666666666666,0.3333333333333333,0.1206030150753769,0.2170022371364653,3
1,2023,0.1886792452830188,0.5384615384615384,0.1666666666666666,0,0.1206030150753769,0.0156599552572706,3
254,2018,0.1037735849056603,0.4615384615384615,0.1666666666666666,0,0.1206030150753769,0.2170022371364653,3
50,2019,0.1320754716981131,0.4615384615384615,0,0,0.1758793969849246,0.0290827740492169,3
252,2018,0.839622641509434,1,0.1666666666666666,0,0,0.1096196868008948,3
5,2017,0.0660377358490565,0.846153846153846,0.1666666666666666,0,0.185929648241206,0.0156599552572706,3
261,2019,1,0.6923076923076922,0.1666666666666666,0,0,0.1252796420581655,3
267,2018,0.9150943396226416,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.0452261306532663,0.1096196868008948,3
33,2019,0.1471698113207546,1,0.1666666666666666,0,0.1758793969849246,0.0290827740492169,3
290,2013,0.1132075471698113,0.6153846153846153,0.3333333333333333,0.3333333333333333,0,0.1409395973154362,3
295,2018,0.8867924528301886,0.923076923076923,0.1666666666666666,0,0,0.145413870246085,3
289,2017,0.5094339622641509,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.1206030150753769,0.1387024608501118,3
288,2014,0.5188679245283019,0.6923076923076922,0.3333333333333333,0,0,0.1364653243847874,3
23,2021,0.150943396226415,0.5384615384615384,0.1666666666666666,0,0.2613065326633166,0.0290827740492169,3
296,2015,0.660377358490566,0.923076923076923,0.3333333333333333,0,0,0.1208053691275167,3
297,2022,0.6773584905660378,0.6923076923076922,0.3333333333333333,0.3333333333333333,0,0.1230425055928411,3
18,2022,0.0943396226415094,0.6923076923076922,0.1666666666666666,0,0.2010050251256281,0.0290827740492169,3
27,2018,0.5188679245283019,0.5384615384615384,0.1666666666666666,0,0.271356783919598,0.0604026845637583,3
282,2015,0.2962264150943395,0.5384615384615384,0.1666666666666666,0.3333333333333333,0,0.1297539149888143,3
16,2019,0.3301886792452829,0.5384615384615384,0.1666666666666666,0,0.2311557788944723,0.0514541387024608,3
281,2016,0.1037735849056603,0.6153846153846153,0.3333333333333333,0,0,0.1208053691275167,3
280,2017,0.1132075471698113,0.846153846153846,0.6666666666666666,0.3333333333333333,0,0.1096196868008948,3
279,2018,0.1037735849056603,1,0.1666666666666666,0,0.1206030150753769,0.2170022371364653,3
29,2020,0.1471698113207546,0.6923076923076922,0.1666666666666666,0,0.1809045226130653,0.0290827740492169,3
15,2019,0.211320754716981,0.6153846153846153,0.1666666666666666,0,0.0452261306532663,0.1096196868008948,3
275,2018,0.5566037735849056,0.923076923076923,0.1666666666666666,0,0.1206030150753769,0.1275167785234899,3
14,2017,0.2169811320754716,0.846153846153846,0.1666666666666666,0,0.0452261306532663,0.116331096196868,3
273,2017,0.669811320754717,0.4615384615384615,0.1666666666666666,0,0,0.1230425055928411,3
13,2018,0.2075471698113207,1,0.1666666666666666,0,0.1809045226130653,0.0492170022371364,3
272,2018,0.1320754716981131,0.6923076923076922,0.5,0,0,0.0917225950782997,3
271,2016,0.1415094339622641,0.846153846153846,0.3333333333333333,0.6666666666666667,0,0.1029082774049217,3
270,2019,0.660377358490566,0.7692307692307692,0.1666666666666666,0,0,0.1096196868008948,3
268,2016,0.5188679245283019,0.6153846153846153,0.1666666666666666,0,0.1206030150753769,0.1275167785234899,3
21,2020,0.1886792452830188,0.6923076923076922,0.1666666666666666,0,0.1909547738693467,0.0425055928411633,3
9,2020,0.5094339622641509,0.923076923076923,0.3333333333333333,0.6666666666666667,0.5577889447236181,0.105145413870246,3
130,2019,0,1,0.1666666666666666,0,0.2613065326633166,0.0290827740492169,3
225,2019,0.1320754716981131,0.6923076923076922,0.1666666666666666,0,0,0.1230425055928411,3
239,2016,0.1132075471698113,0.4615384615384615,0.3333333333333333,0,0.1206030150753769,0.2170022371364653,3
168,2017,0.1037735849056603,0.6153846153846153,0.1666666666666666,0,0.185929648241206,0.0290827740492169,3
109,2023,0.1037735849056603,0.5384615384615384,0,0.3333333333333333,0.1306532663316583,0.0380313199105145,3
105,2019,0.5188679245283019,0.5384615384615384,0.1666666666666666,0,0.2110552763819095,0.0290827740492169,3
173,2023,0.5094339622641509,0.923076923076923,0.1666666666666666,0,0.271356783919598,0.0671140939597315,3
174,2022,0.5094339622641509,0.923076923076923,0.1666666666666666,0,0.271356783919598,0.0671140939597315,3
175,2020,0.5188679245283019,0.6923076923076922,0.3333333333333333,0.3333333333333333,0.3266331658291457,0.105145413870246,3
167,2018,0.1320754716981131,0.5384615384615384,0.1666666666666666,0,0.1256281407035175,0.0156599552572706,3
176,2017,0.5,0.6923076923076922,0.3333333333333333,0,0.5577889447236181,0.0693512304250559,3
100,2019,0.5566037735849056,0.6923076923076922,0.3333333333333333,0,0.0703517587939698,0.3243847874720358,3
98,2018,0.1471698113207546,0.5384615384615384,0.1666666666666666,0,0.1758793969849246,0.0290827740492169,3
97,2020,0.1471698113207546,0.6153846153846153,0.1666666666666666,0,0.1758793969849246,0.0290827740492169,3
96,2019,0.1415094339622641,0.846153846153846,0.1666666666666666,0,0.1256281407035175,0.0156599552572706,3
95,2018,0.1132075471698113,1,0.1666666666666666,0,0.2613065326633166,0.0380313199105145,3
188,2018,0.2169811320754716,0.6923076923076922,0.1666666666666666,0,0,0.1722595078299776,3
103,2022,0.050943396226415,0.6923076923076922,0.1666666666666666,0,0.1206030150753769,0.0111856823266219,3
166,2020,0.1132075471698113,0.6923076923076922,0.1666666666666666,0,0.1809045226130653,0.0290827740492169,3
111,2020,0.2830188679245282,0.6923076923076922,0.1666666666666666,0,0.3366834170854271,0.0604026845637583,3
162,2018,0.2830188679245282,0.6923076923076922,0.1666666666666666,0,0.3417085427135679,0.0604026845637583,3
124,2017,0.0943396226415094,0.6923076923076922,0.1666666666666666,0,0.2613065326633166,0.0290827740492169,3
139,2021,0.5566037735849056,0.6923076923076922,0.1666666666666666,0,0.0452261306532663,0.1387024608501118,3
145,2010,0.2962264150943395,0.5384615384615384,0.1666666666666666,0,0.4824120603015075,0.0290827740492169,3
146,2023,0.5094339622641509,0.6153846153846153,0.1666666666666666,0,0.4221105527638191,0.0380313199105145,3
148,2019,0.150943396226415,0.7692307692307692,0.1666666666666666,0,0.2211055276381909,0.0201342281879194,3
149,2020,0.5471698113207547,0.846153846153846,0.1666666666666666,0,0.2412060301507537,0.0492170022371364,3
150,2017,0.5471698113207547,0.6923076923076922,0.1666666666666666,0,0.2412060301507537,0.0492170022371364,3
151,2021,0.5188679245283019,0.4615384615384615,0.1666666666666666,0,0.185929648241206,0.0827740492170022,3
117,2018,0.1132075471698113,0.4615384615384615,0.1666666666666666,0,0.1758793969849246,0.0290827740492169,3
153,2018,0.1132075471698113,0.923076923076923,0.1666666666666666,0,0.1809045226130653,0.0290827740492169,3
115,2018,0.1132075471698113,1,0.1666666666666666,0,0.1758793969849246,0.0290827740492169,3
157,2019,0.0660377358490565,1,0.1666666666666666,0,0.185929648241206,0.0156599552572706,3
